player_name,club_name,decade,position,season,season_club,season_appearances,season_goals,season_assists,season_clean_sheets,season_minutes_played,season_source_name,season_source_url,season_confidence,season_notes
Sergey Polstyanov,Tavriya Simferopol,1990s,FW,1992/93,Tavriya Simferopol,,1,,,,Supplied candidate source / club spell evidence,https://www.transfermarkt.com/sk-tavriya-simferopol/startseite/verein/2227/saison_id/1992 ; https://www.allplayers.in.ua/ua/club_legioner/7,Medium,Single-season club spell 1992/93; sourced club-total goals fall entirely inside this one season/decade. Other season-level stats unavailable in supplied evidence.
Djordje Lazic,Metalurg Donetsk (- 2015),2010s,CM,2011/12,Metalurg Donetsk (- 2015),,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/9,Low,"Season scaffold derived from exact club spell 2008/09-2012/13, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Djordje Lazic,Metalurg Donetsk (- 2015),2010s,CM,2012/13,Metalurg Donetsk (- 2015),,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/9,Low,"Season scaffold derived from exact club spell 2008/09-2012/13, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Serhiy Loginov,SC Dnipro-1,2010s,CB,2017/18,SC Dnipro-1,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3056,Low,"Season scaffold derived from exact club spell 2017/18-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Serhiy Loginov,SC Dnipro-1,2010s,CB,2018/19,SC Dnipro-1,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3056,Low,"Season scaffold derived from exact club spell 2017/18-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Serhiy Loginov,SC Dnipro-1,2010s,CB,2019/20,SC Dnipro-1,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3056,Low,"Season scaffold derived from exact club spell 2017/18-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Serhiy Loginov,SC Dnipro-1,2020s,CB,2020/21,SC Dnipro-1,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3056,Low,"Season scaffold derived from exact club spell 2017/18-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Serhiy Loginov,SC Dnipro-1,2020s,CB,2021/22,SC Dnipro-1,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3056,Low,"Season scaffold derived from exact club spell 2017/18-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Serhiy Loginov,SC Dnipro-1,2020s,CB,2022/23,SC Dnipro-1,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3056,Low,"Season scaffold derived from exact club spell 2017/18-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Ihor Kohut,SC Dnipro-1,2010s,CM,2017/18,SC Dnipro-1,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3056,Low,"Season scaffold derived from exact club spell 2017/18-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Ihor Kohut,SC Dnipro-1,2010s,CM,2018/19,SC Dnipro-1,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3056,Low,"Season scaffold derived from exact club spell 2017/18-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Ihor Kohut,SC Dnipro-1,2010s,CM,2019/20,SC Dnipro-1,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3056,Low,"Season scaffold derived from exact club spell 2017/18-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Ihor Kohut,SC Dnipro-1,2020s,CM,2020/21,SC Dnipro-1,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3056,Low,"Season scaffold derived from exact club spell 2017/18-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Ihor Kohut,SC Dnipro-1,2020s,CM,2021/22,SC Dnipro-1,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3056,Low,"Season scaffold derived from exact club spell 2017/18-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Ihor Kohut,SC Dnipro-1,2020s,CM,2022/23,SC Dnipro-1,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3056,Low,"Season scaffold derived from exact club spell 2017/18-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Oleksandr Nazarenko,SC Dnipro-1,2010s,LW/RW,2017/18,SC Dnipro-1,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3056,Low,"Season scaffold derived from exact club spell 2017/18-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Oleksandr Nazarenko,SC Dnipro-1,2010s,LW/RW,2018/19,SC Dnipro-1,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3056,Low,"Season scaffold derived from exact club spell 2017/18-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Oleksandr Nazarenko,SC Dnipro-1,2010s,LW/RW,2019/20,SC Dnipro-1,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3056,Low,"Season scaffold derived from exact club spell 2017/18-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Oleksandr Nazarenko,SC Dnipro-1,2020s,LW/RW,2020/21,SC Dnipro-1,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3056,Low,"Season scaffold derived from exact club spell 2017/18-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Oleksandr Nazarenko,SC Dnipro-1,2020s,LW/RW,2021/22,SC Dnipro-1,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3056,Low,"Season scaffold derived from exact club spell 2017/18-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Oleksandr Nazarenko,SC Dnipro-1,2020s,LW/RW,2022/23,SC Dnipro-1,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3056,Low,"Season scaffold derived from exact club spell 2017/18-2022/23, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Tiberiu Ghioane,Dynamo Kyiv,2000s,Midfielder,2001/02,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_legioner/1,Low,"Season scaffold derived from exact club spell 2001/02-2010/11, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Tiberiu Ghioane,Dynamo Kyiv,2000s,Midfielder,2002/03,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_legioner/1,Low,"Season scaffold derived from exact club spell 2001/02-2010/11, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Tiberiu Ghioane,Dynamo Kyiv,2000s,Midfielder,2003/04,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_legioner/1,Low,"Season scaffold derived from exact club spell 2001/02-2010/11, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Tiberiu Ghioane,Dynamo Kyiv,2000s,Midfielder,2004/05,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_legioner/1,Low,"Season scaffold derived from exact club spell 2001/02-2010/11, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Tiberiu Ghioane,Dynamo Kyiv,2000s,Midfielder,2005/06,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_legioner/1,Low,"Season scaffold derived from exact club spell 2001/02-2010/11, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Tiberiu Ghioane,Dynamo Kyiv,2000s,Midfielder,2006/07,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_legioner/1,Low,"Season scaffold derived from exact club spell 2001/02-2010/11, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Tiberiu Ghioane,Dynamo Kyiv,2000s,Midfielder,2007/08,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_legioner/1,Low,"Season scaffold derived from exact club spell 2001/02-2010/11, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Tiberiu Ghioane,Dynamo Kyiv,2000s,Midfielder,2008/09,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_legioner/1,Low,"Season scaffold derived from exact club spell 2001/02-2010/11, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Tiberiu Ghioane,Dynamo Kyiv,2000s,Midfielder,2009/10,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_legioner/1,Low,"Season scaffold derived from exact club spell 2001/02-2010/11, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Tiberiu Ghioane,Dynamo Kyiv,2010s,Midfielder,2010/11,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_legioner/1,Low,"Season scaffold derived from exact club spell 2001/02-2010/11, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Badr El Kaddouri,Dynamo Kyiv,2000s,Defender,2002/03,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/legioner_scorers,Low,"Season scaffold derived from exact club spell 2002/03-2011/12, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Badr El Kaddouri,Dynamo Kyiv,2000s,Defender,2003/04,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/legioner_scorers,Low,"Season scaffold derived from exact club spell 2002/03-2011/12, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Badr El Kaddouri,Dynamo Kyiv,2000s,Defender,2004/05,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/legioner_scorers,Low,"Season scaffold derived from exact club spell 2002/03-2011/12, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Badr El Kaddouri,Dynamo Kyiv,2000s,Defender,2005/06,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/legioner_scorers,Low,"Season scaffold derived from exact club spell 2002/03-2011/12, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Badr El Kaddouri,Dynamo Kyiv,2000s,Defender,2006/07,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/legioner_scorers,Low,"Season scaffold derived from exact club spell 2002/03-2011/12, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Badr El Kaddouri,Dynamo Kyiv,2000s,Defender,2007/08,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/legioner_scorers,Low,"Season scaffold derived from exact club spell 2002/03-2011/12, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Badr El Kaddouri,Dynamo Kyiv,2000s,Defender,2008/09,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/legioner_scorers,Low,"Season scaffold derived from exact club spell 2002/03-2011/12, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Badr El Kaddouri,Dynamo Kyiv,2000s,Defender,2009/10,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/legioner_scorers,Low,"Season scaffold derived from exact club spell 2002/03-2011/12, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Badr El Kaddouri,Dynamo Kyiv,2010s,Defender,2010/11,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/legioner_scorers,Low,"Season scaffold derived from exact club spell 2002/03-2011/12, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Badr El Kaddouri,Dynamo Kyiv,2010s,Defender,2011/12,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/legioner_scorers,Low,"Season scaffold derived from exact club spell 2002/03-2011/12, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Oleksandr Aliyev,Dynamo Kyiv,2000s,Midfielder,2005/06,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_national_player/1,Low,"Season scaffold derived from exact club spell 2005/06-2010/11, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Oleksandr Aliyev,Dynamo Kyiv,2000s,Midfielder,2006/07,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_national_player/1,Low,"Season scaffold derived from exact club spell 2005/06-2010/11, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Oleksandr Aliyev,Dynamo Kyiv,2000s,Midfielder,2007/08,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_national_player/1,Low,"Season scaffold derived from exact club spell 2005/06-2010/11, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Oleksandr Aliyev,Dynamo Kyiv,2000s,Midfielder,2008/09,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_national_player/1,Low,"Season scaffold derived from exact club spell 2005/06-2010/11, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Oleksandr Aliyev,Dynamo Kyiv,2000s,Midfielder,2009/10,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_national_player/1,Low,"Season scaffold derived from exact club spell 2005/06-2010/11, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Oleksandr Aliyev,Dynamo Kyiv,2010s,Midfielder,2010/11,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_national_player/1,Low,"Season scaffold derived from exact club spell 2005/06-2010/11, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Artem Besyedin,Dynamo Kyiv,2010s,Forward,2016/17,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_national_player/1,Low,"Season scaffold derived from exact club spell 2016/17-2021/22, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Artem Besyedin,Dynamo Kyiv,2010s,Forward,2017/18,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_national_player/1,Low,"Season scaffold derived from exact club spell 2016/17-2021/22, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Artem Besyedin,Dynamo Kyiv,2010s,Forward,2018/19,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_national_player/1,Low,"Season scaffold derived from exact club spell 2016/17-2021/22, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Artem Besyedin,Dynamo Kyiv,2010s,Forward,2019/20,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_national_player/1,Low,"Season scaffold derived from exact club spell 2016/17-2021/22, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Artem Besyedin,Dynamo Kyiv,2020s,Forward,2020/21,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_national_player/1,Low,"Season scaffold derived from exact club spell 2016/17-2021/22, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Artem Besyedin,Dynamo Kyiv,2020s,Forward,2021/22,Dynamo Kyiv,,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/1 ; https://www.allplayers.in.ua/ua/club_national_player/1,Low,"Season scaffold derived from exact club spell 2016/17-2021/22, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Yevhen Cheberyachko,Dnipro Dnipropetrovsk (- 2020),2010s,Defender,2010/11,Dnipro Dnipropetrovsk (- 2020),,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3 ; https://fcdnipro.com/news/30-znakovyh-gravcziv-dnipra.html,Low,"Season scaffold derived from exact club spell 2009/10-2016/17, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Yevhen Cheberyachko,Dnipro Dnipropetrovsk (- 2020),2010s,Defender,2011/12,Dnipro Dnipropetrovsk (- 2020),,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3 ; https://fcdnipro.com/news/30-znakovyh-gravcziv-dnipra.html,Low,"Season scaffold derived from exact club spell 2009/10-2016/17, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Yevhen Cheberyachko,Dnipro Dnipropetrovsk (- 2020),2010s,Defender,2012/13,Dnipro Dnipropetrovsk (- 2020),,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3 ; https://fcdnipro.com/news/30-znakovyh-gravcziv-dnipra.html,Low,"Season scaffold derived from exact club spell 2009/10-2016/17, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Yevhen Cheberyachko,Dnipro Dnipropetrovsk (- 2020),2010s,Defender,2013/14,Dnipro Dnipropetrovsk (- 2020),,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3 ; https://fcdnipro.com/news/30-znakovyh-gravcziv-dnipra.html,Low,"Season scaffold derived from exact club spell 2009/10-2016/17, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Yevhen Cheberyachko,Dnipro Dnipropetrovsk (- 2020),2010s,Defender,2014/15,Dnipro Dnipropetrovsk (- 2020),,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3 ; https://fcdnipro.com/news/30-znakovyh-gravcziv-dnipra.html,Low,"Season scaffold derived from exact club spell 2009/10-2016/17, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Yevhen Cheberyachko,Dnipro Dnipropetrovsk (- 2020),2010s,Defender,2015/16,Dnipro Dnipropetrovsk (- 2020),,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3 ; https://fcdnipro.com/news/30-znakovyh-gravcziv-dnipra.html,Low,"Season scaffold derived from exact club spell 2009/10-2016/17, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Yevhen Cheberyachko,Dnipro Dnipropetrovsk (- 2020),2010s,Defender,2016/17,Dnipro Dnipropetrovsk (- 2020),,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3 ; https://fcdnipro.com/news/30-znakovyh-gravcziv-dnipra.html,Low,"Season scaffold derived from exact club spell 2009/10-2016/17, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Vitaliy Mandzyuk,Dnipro Dnipropetrovsk (- 2020),2000s,Defender,2009/10,Dnipro Dnipropetrovsk (- 2020),,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3,Low,"Season scaffold derived from exact club spell 2009/10-2014/15, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Vitaliy Mandzyuk,Dnipro Dnipropetrovsk (- 2020),2010s,Defender,2010/11,Dnipro Dnipropetrovsk (- 2020),,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3,Low,"Season scaffold derived from exact club spell 2009/10-2014/15, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Vitaliy Mandzyuk,Dnipro Dnipropetrovsk (- 2020),2010s,Defender,2011/12,Dnipro Dnipropetrovsk (- 2020),,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3,Low,"Season scaffold derived from exact club spell 2009/10-2014/15, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Vitaliy Mandzyuk,Dnipro Dnipropetrovsk (- 2020),2010s,Defender,2012/13,Dnipro Dnipropetrovsk (- 2020),,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3,Low,"Season scaffold derived from exact club spell 2009/10-2014/15, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Vitaliy Mandzyuk,Dnipro Dnipropetrovsk (- 2020),2010s,Defender,2013/14,Dnipro Dnipropetrovsk (- 2020),,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3,Low,"Season scaffold derived from exact club spell 2009/10-2014/15, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Vitaliy Mandzyuk,Dnipro Dnipropetrovsk (- 2020),2010s,Defender,2014/15,Dnipro Dnipropetrovsk (- 2020),,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3,Low,"Season scaffold derived from exact club spell 2009/10-2014/15, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Ivan Strinic,Dnipro Dnipropetrovsk (- 2020),2010s,Defender,2010/11,Dnipro Dnipropetrovsk (- 2020),,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3 ; https://fcdnipro.com/news/30-znakovyh-gravcziv-dnipra.html,Low,"Season scaffold derived from exact club spell 2010/11-2014/15, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Ivan Strinic,Dnipro Dnipropetrovsk (- 2020),2010s,Defender,2011/12,Dnipro Dnipropetrovsk (- 2020),,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3 ; https://fcdnipro.com/news/30-znakovyh-gravcziv-dnipra.html,Low,"Season scaffold derived from exact club spell 2010/11-2014/15, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Ivan Strinic,Dnipro Dnipropetrovsk (- 2020),2010s,Defender,2012/13,Dnipro Dnipropetrovsk (- 2020),,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3 ; https://fcdnipro.com/news/30-znakovyh-gravcziv-dnipra.html,Low,"Season scaffold derived from exact club spell 2010/11-2014/15, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Ivan Strinic,Dnipro Dnipropetrovsk (- 2020),2010s,Defender,2013/14,Dnipro Dnipropetrovsk (- 2020),,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3 ; https://fcdnipro.com/news/30-znakovyh-gravcziv-dnipra.html,Low,"Season scaffold derived from exact club spell 2010/11-2014/15, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Ivan Strinic,Dnipro Dnipropetrovsk (- 2020),2010s,Defender,2014/15,Dnipro Dnipropetrovsk (- 2020),,,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3 ; https://fcdnipro.com/news/30-znakovyh-gravcziv-dnipra.html,Low,"Season scaffold derived from exact club spell 2010/11-2014/15, but season-level appearances/goals/assists/clean sheets/minutes were not reliably available in supplied evidence; numeric stats left blank."
Jan Lastuvka,Dnipro Dnipropetrovsk (- 2020),2000s,Goalkeeper,2009/10,Dnipro Dnipropetrovsk (- 2020),,0,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3,Medium,Season scaffold derived from exact club spell 2009/10-2015/16. Season goals set to 0 because sourced club-total goals for this club are 0; no season-level assists/clean sheets/minutes found in supplied evidence.
Jan Lastuvka,Dnipro Dnipropetrovsk (- 2020),2010s,Goalkeeper,2010/11,Dnipro Dnipropetrovsk (- 2020),,0,,,,Supplied candidate source / club spell evidence,https://www.allplayers.in.ua/ua/team_players/3,Medium,Season scaffold derived from exact club spell 2009/10-2015/16. Season goals set to 0 because sourced club-total goals for this club are 0; no season-level assists/clean sheets/minutes found in supplied evidence.
